id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
1164,393,19,5,2023-12-28 17:00:00,60000.00,cancelada,tarjeta,Melissa Castro Pérez,Cejas + barba,El Vikingo
1165,554,6,12,2024-07-05 18:00:00,14000.00,atendida,nequi,Sebastián Muñoz Romero,Corte de cabello Basico + barba,Duvan Fresh
1166,479,8,25,2023-12-22 09:00:00,16000.00,atendida,transferencia,Jorge Ríos Sánchez,Corte + lavado,Lucho Precision
1167,1557,1,18,2024-07-21 09:00:00,12000.00,atendida,daviplata,Sofia Vargas López,Corte de cabello Basico,Nico Estilo
1168,637,1,6,2023-09-21 14:00:00,12000.00,atendida,daviplata,Luis Díaz Parra,Corte de cabello Basico,Chelo Cuts
1169,616,3,21,2023-09-07 12:00:00,8000.00,atendida,tarjeta,Monica Cárdenas Bedoya,Arreglo de barba,Wilmar Style
1170,1926,1,31,2024-08-21 10:00:00,12000.00,cancelada,tarjeta,Andrés Ruiz Ruiz,Corte de cabello Basico,Cristian Fade
1171,916,29,18,2024-12-23 12:00:00,50000.00,atendida,daviplata,Daniela Castro Romero,Coloracion fantasia,Nico Estilo
1172,758,1,22,2024-02-23 17:00:00,12000.00,atendida,transferencia,Diana Parra Correa,Corte de cabello Basico,Diego Fadero
1173,1854,29,18,2024-07-19 14:00:00,50000.00,atendida,transferencia,Marcela Martínez Silva,Coloracion fantasia,Nico Estilo
1174,76,2,15,2024-04-17 15:00:00,15000.00,cancelada,efectivo,Valentina Ríos Gutiérrez,Corte de cabello Basico + barba,Jhon Navajas
1175,1107,29,29,2023-03-11 17:00:00,50000.00,atendida,nequi,Sara Ramírez Herrera,Coloracion fantasia,El Calvo Cuts
1176,1871,4,16,2024-03-09 08:00:00,18000.00,atendida,tarjeta,Maria García Montoya,Corte + lavado,Sebastián Blade
1177,115,4,30,2024-03-01 09:00:00,18000.00,cancelada,efectivo,Johana Martínez Vega,Corte + lavado,Pipe Navajas
1178,212,7,19,2023-12-10 12:00:00,13000.00,atendida,efectivo,Felipe Peña Henao,Arreglo de barba,Fercho Barber
1179,1274,8,7,2023-02-16 15:00:00,16000.00,atendida,daviplata,Sebastián Ortiz Ríos,Corte + lavado,Pipe El Crack
1180,1316,22,5,2023-04-10 15:00:00,15000.00,atendida,nequi,Monica Muñoz Ocampo,Hidratacion capilar,El Vikingo
1181,1273,4,2,2024-03-17 16:00:00,18000.00,atendida,transferencia,Monica Silva Correa,Corte + lavado,Maicol Style
1182,1150,19,23,2024-11-18 15:00:00,60000.00,atendida,daviplata,Raúl Bedoya Rodríguez,Cejas + barba,Santi Premium
1183,970,30,28,2024-05-22 11:00:00,40000.00,atendida,tarjeta,Paula Medina Ocampo,Corte + lavado + barba,Yeison Barber
1184,1806,8,9,2024-09-13 14:00:00,16000.00,cancelada,efectivo,Catalina Castro Díaz,Corte + lavado,Brayan Scissors
1185,1696,22,29,2023-05-06 16:00:00,15000.00,cancelada,daviplata,Sofia Herrera González,Hidratacion capilar,El Calvo Cuts
1186,500,17,20,2024-12-27 18:00:00,20000.00,atendida,tarjeta,Sergio Henao Cruz,Barba + hidratacion,El Paisa Cuts
1187,602,5,3,2023-12-27 10:00:00,15000.00,atendida,efectivo,Daniela Ospina Londoño,Corte de cabello Basico,Juancho El Indio
1188,337,19,13,2024-12-15 09:00:00,60000.00,atendida,nequi,Marcela Morales Vega,Cejas + barba,Camilo Pro
1189,1949,28,7,2023-06-17 15:00:00,55000.00,cancelada,nequi,Jhon Silva García,Pack novio completo,Pipe El Crack
1190,1734,18,30,2023-07-05 14:00:00,22000.00,atendida,transferencia,Kevin Ospina Guerrero,Afeitado clasico navaja,Pipe Navajas
1191,648,6,14,2023-06-02 08:00:00,14000.00,atendida,efectivo,Kevin Jiménez Peña,Corte de cabello Basico + barba,El Tigre Cuts
1192,1950,6,9,2024-05-17 08:00:00,14000.00,atendida,transferencia,Luis García Peña,Corte de cabello Basico + barba,Brayan Scissors
1193,347,4,18,2023-01-20 12:00:00,18000.00,atendida,tarjeta,Paola Torres Reyes,Corte + lavado,Nico Estilo
1194,842,6,31,2024-03-05 11:00:00,14000.00,atendida,daviplata,Claudia Ocampo Londoño,Corte de cabello Basico + barba,Cristian Fade
1195,338,18,18,2023-09-02 17:00:00,22000.00,atendida,transferencia,Paola Pérez Ocampo,Afeitado clasico navaja,Nico Estilo
1196,1029,17,14,2023-03-14 14:00:00,20000.00,atendida,daviplata,Diego Muñoz Flores,Barba + hidratacion,El Tigre Cuts
1197,709,8,31,2023-01-15 11:00:00,16000.00,atendida,tarjeta,Sebastián Moreno López,Corte + lavado,Cristian Fade
1198,467,10,9,2023-07-10 15:00:00,35000.00,cancelada,transferencia,Lizeth Suárez Jiménez,Corte navaja,Brayan Scissors
1199,1831,14,28,2023-03-22 08:00:00,15000.00,cancelada,transferencia,Fabian Cárdenas Ospina,Corte + tinte,Yeison Barber
1200,454,8,13,2024-07-22 16:00:00,16000.00,atendida,transferencia,Mauricio Espinoza Delgado,Corte + lavado,Camilo Pro
1201,1456,5,4,2023-09-02 08:00:00,15000.00,cancelada,transferencia,Samuel Espinoza Parra,Corte de cabello Basico,Mateo Barber
1202,308,7,28,2024-06-12 15:00:00,13000.00,cancelada,efectivo,Xiomara Salazar Ramos,Arreglo de barba,Yeison Barber
1203,884,18,21,2024-02-06 10:00:00,22000.00,atendida,daviplata,Sara Mendoza Ramírez,Afeitado clasico navaja,Wilmar Style
1204,1074,3,21,2024-09-09 15:00:00,8000.00,cancelada,tarjeta,Santiago Arias Guerrero,Arreglo de barba,Wilmar Style
1205,580,22,6,2023-03-02 17:00:00,15000.00,atendida,tarjeta,Luis Morales Jiménez,Hidratacion capilar,Chelo Cuts
1206,693,26,25,2023-10-09 08:00:00,50000.00,atendida,daviplata,Laura Ríos Gómez,Masaje capilar,Lucho Precision
1207,1827,7,16,2024-07-12 11:00:00,13000.00,atendida,nequi,Brayan Peña Rodríguez,Arreglo de barba,Sebastián Blade
1208,1321,13,13,2023-12-26 14:00:00,18000.00,atendida,transferencia,Melissa Henao Londoño,Corte infantil,Camilo Pro
1209,951,10,28,2023-10-26 16:00:00,35000.00,atendida,transferencia,Johana Morales Londoño,Corte navaja,Yeison Barber
1210,1003,7,21,2023-01-12 08:00:00,13000.00,atendida,transferencia,Maria Parra Castro,Arreglo de barba,Wilmar Style
1211,298,19,31,2024-12-19 10:00:00,60000.00,atendida,efectivo,Mauricio Martínez Espinoza,Cejas + barba,Cristian Fade
1212,908,28,5,2024-07-22 10:00:00,55000.00,cancelada,tarjeta,Sergio Ruiz Correa,Pack novio completo,El Vikingo
1213,1503,18,16,2024-01-01 11:00:00,22000.00,atendida,transferencia,Carolina Ortiz Cruz,Afeitado clasico navaja,Sebastián Blade
1214,765,13,27,2024-04-22 16:00:00,18000.00,atendida,efectivo,Diego Vargas Rodríguez,Corte infantil,Tomas Clipper
1215,970,29,11,2023-09-05 14:00:00,50000.00,atendida,efectivo,Paula Medina Ocampo,Coloracion fantasia,El Mono Barber
1216,1975,1,10,2024-03-28 18:00:00,12000.00,atendida,tarjeta,David Guerrero Guerrero,Corte de cabello Basico,Yeferson King
1217,817,19,11,2024-02-14 16:00:00,60000.00,atendida,transferencia,Raúl Peña García,Cejas + barba,El Mono Barber
1218,1847,19,3,2024-03-23 11:00:00,60000.00,cancelada,transferencia,Jhon Suárez Romero,Cejas + barba,Juancho El Indio
1219,771,3,3,2023-12-07 10:00:00,8000.00,atendida,transferencia,Patricia Mendoza Peña,Arreglo de barba,Juancho El Indio
1220,1081,21,31,2024-07-27 18:00:00,25000.00,atendida,efectivo,Xiomara Delgado Pérez,Limpieza facial,Cristian Fade
1221,1662,9,25,2024-05-26 12:00:00,10000.00,atendida,transferencia,Steven Sánchez Correa,Corte degradado,Lucho Precision
1222,1644,27,5,2023-11-07 10:00:00,22000.00,atendida,tarjeta,Felipe Vargas Reyes,Tratamiento anticaida,El Vikingo
1223,183,18,28,2024-03-24 14:00:00,22000.00,atendida,daviplata,Miguel Herrera Ríos,Afeitado clasico navaja,Yeison Barber
1224,1901,24,2,2023-10-02 09:00:00,50000.00,atendida,daviplata,Alejandro Silva Medina,Corte + barba + cejas,Maicol Style
1225,1008,25,28,2024-07-18 18:00:00,80000.00,atendida,transferencia,Catalina Montoya Herrera,Corte + hidratacion,Yeison Barber
1226,379,26,27,2024-08-20 09:00:00,50000.00,cancelada,efectivo,Yulieth Montoya Gutiérrez,Masaje capilar,Tomas Clipper
1227,1992,25,14,2023-10-24 08:00:00,80000.00,cancelada,transferencia,Jorge Rojas Espinoza,Corte + hidratacion,El Tigre Cuts
1228,565,18,18,2023-11-19 17:00:00,22000.00,cancelada,daviplata,Monica Peña García,Afeitado clasico navaja,Nico Estilo
1229,1441,5,31,2024-05-28 10:00:00,15000.00,atendida,tarjeta,Sergio Martínez Ramos,Corte de cabello Basico,Cristian Fade
1230,1922,1,29,2023-02-09 14:00:00,12000.00,cancelada,tarjeta,Duvan González Ramos,Corte de cabello Basico,El Calvo Cuts
1231,952,15,6,2023-01-07 14:00:00,14000.00,atendida,daviplata,Daniela Cruz Herrera,Tinte completo,Chelo Cuts
1232,125,11,21,2024-05-29 16:00:00,25000.00,atendida,transferencia,Kevin Ruiz Gómez,Corte clasico,Wilmar Style
1233,1324,14,21,2024-09-27 09:00:00,15000.00,cancelada,daviplata,Maria Ruiz Ocampo,Corte + tinte,Wilmar Style
1234,1534,26,3,2023-10-23 17:00:00,50000.00,atendida,daviplata,Fernando Romero Torres,Masaje capilar,Juancho El Indio
1235,1291,2,3,2023-02-24 09:00:00,15000.00,atendida,nequi,Natalia Mendoza Herrera,Corte de cabello Basico + barba,Juancho El Indio
1236,1009,10,10,2023-06-07 17:00:00,35000.00,atendida,tarjeta,Wilmar Correa Parra,Corte navaja,Yeferson King
1237,1791,17,18,2024-10-18 12:00:00,20000.00,atendida,daviplata,Johana Cruz Ospina,Barba + hidratacion,Nico Estilo
1238,471,5,7,2024-07-10 12:00:00,15000.00,atendida,nequi,Isabella Mendoza Rodríguez,Corte de cabello Basico,Pipe El Crack
1239,1270,14,15,2024-12-18 15:00:00,15000.00,atendida,tarjeta,Paula Flores Jiménez,Corte + tinte,Jhon Navajas
1240,82,11,25,2024-11-09 12:00:00,25000.00,cancelada,daviplata,Mauricio Silva Bedoya,Corte clasico,Lucho Precision
1241,42,13,2,2023-01-09 11:00:00,18000.00,atendida,nequi,Sebastián López Cruz,Corte infantil,Maicol Style
1242,1962,28,9,2024-09-29 16:00:00,55000.00,atendida,tarjeta,Diego Ospina Torres,Pack novio completo,Brayan Scissors
1243,633,12,23,2023-02-03 17:00:00,12000.00,atendida,transferencia,Samuel Ruiz González,Corte moderno,Santi Premium
1244,1925,24,26,2024-08-27 11:00:00,50000.00,atendida,transferencia,Jhon Martínez Vargas,Corte + barba + cejas,Andres El Pro
1245,1338,18,20,2024-12-24 12:00:00,22000.00,atendida,efectivo,Fabian Parra Ocampo,Afeitado clasico navaja,El Paisa Cuts
1246,193,18,2,2024-04-19 09:00:00,22000.00,atendida,transferencia,Sara Montoya Delgado,Afeitado clasico navaja,Maicol Style
1247,1823,6,7,2023-03-14 14:00:00,14000.00,atendida,tarjeta,Xiomara Ramírez López,Corte de cabello Basico + barba,Pipe El Crack
1248,774,24,3,2024-03-02 16:00:00,50000.00,atendida,daviplata,Kevin Muñoz Sánchez,Corte + barba + cejas,Juancho El Indio
1249,1696,29,9,2024-06-18 17:00:00,50000.00,atendida,efectivo,Sofia Herrera González,Coloracion fantasia,Brayan Scissors
1250,80,22,16,2023-04-12 17:00:00,15000.00,cancelada,daviplata,Hernán Guerrero Romero,Hidratacion capilar,Sebastián Blade
1251,957,30,24,2023-11-03 08:00:00,40000.00,cancelada,daviplata,Adriana Londoño Ramírez,Corte + lavado + barba,El Negro Barber
1252,211,11,8,2023-04-07 17:00:00,25000.00,cancelada,transferencia,Miguel Guerrero Arias,Corte clasico,Tato Fade
1253,1164,17,26,2024-03-15 16:00:00,20000.00,atendida,nequi,Deisy Herrera Ruiz,Barba + hidratacion,Andres El Pro
1254,1642,9,28,2023-11-13 08:00:00,10000.00,atendida,tarjeta,Yulieth Ríos Ramírez,Corte degradado,Yeison Barber
1255,1608,12,17,2024-10-09 12:00:00,12000.00,atendida,tarjeta,Cristian Ruiz Torres,Corte moderno,Kevin El Maestro
1256,1112,26,22,2024-04-30 10:00:00,50000.00,cancelada,nequi,Samuel Moreno Flores,Masaje capilar,Diego Fadero
1257,1482,27,7,2024-12-16 17:00:00,22000.00,cancelada,efectivo,Duvan Muñoz Ortiz,Tratamiento anticaida,Pipe El Crack
1258,210,28,12,2024-01-08 08:00:00,55000.00,atendida,transferencia,Ferney Arias Cruz,Pack novio completo,Duvan Fresh
1259,1050,18,13,2024-01-24 12:00:00,22000.00,atendida,daviplata,Leidy Silva Medina,Afeitado clasico navaja,Camilo Pro
1260,1058,23,2,2023-10-05 15:00:00,30000.00,atendida,daviplata,Paola Cárdenas Medina,Keratina,Maicol Style
1261,318,26,12,2024-12-23 16:00:00,50000.00,atendida,daviplata,Adriana Bedoya Ruiz,Masaje capilar,Duvan Fresh
1262,1136,28,26,2024-03-13 12:00:00,55000.00,cancelada,nequi,Angie Díaz Peña,Pack novio completo,Andres El Pro
1263,668,12,6,2023-01-20 10:00:00,12000.00,atendida,transferencia,Mateo Guerrero Romero,Corte moderno,Chelo Cuts
1264,936,27,16,2024-06-27 08:00:00,22000.00,atendida,tarjeta,Mateo Rojas Zapata,Tratamiento anticaida,Sebastián Blade
1265,42,17,8,2023-12-26 17:00:00,20000.00,atendida,daviplata,Sebastián López Cruz,Barba + hidratacion,Tato Fade
1266,767,21,30,2023-07-19 14:00:00,25000.00,atendida,nequi,Alejandro Cruz Cruz,Limpieza facial,Pipe Navajas
1267,208,10,7,2024-08-11 10:00:00,35000.00,atendida,daviplata,Cristian Cruz Cárdenas,Corte navaja,Pipe El Crack
1268,418,6,8,2023-03-26 16:00:00,14000.00,atendida,transferencia,Felipe Reyes Zapata,Corte de cabello Basico + barba,Tato Fade
1269,1019,27,14,2023-08-27 11:00:00,22000.00,cancelada,daviplata,Santiago Parra Moreno,Tratamiento anticaida,El Tigre Cuts
1270,844,10,22,2023-06-07 18:00:00,35000.00,atendida,efectivo,Yesid Torres Arias,Corte navaja,Diego Fadero
1271,1610,18,7,2023-01-16 10:00:00,22000.00,atendida,daviplata,Sofia Montoya García,Afeitado clasico navaja,Pipe El Crack
1272,1251,7,26,2024-11-03 10:00:00,13000.00,cancelada,transferencia,Maria Pérez Arias,Arreglo de barba,Andres El Pro
1273,138,12,12,2023-02-07 15:00:00,12000.00,cancelada,daviplata,Yesid Medina Peña,Corte moderno,Duvan Fresh
1274,338,5,4,2023-06-05 17:00:00,15000.00,atendida,efectivo,Paola Pérez Ocampo,Corte de cabello Basico,Mateo Barber
1275,140,27,28,2023-12-07 14:00:00,22000.00,atendida,transferencia,Lizeth Rojas Peña,Tratamiento anticaida,Yeison Barber
1276,596,10,4,2024-06-07 14:00:00,35000.00,atendida,efectivo,Sara Espinoza Romero,Corte navaja,Mateo Barber
1277,644,18,6,2023-01-02 17:00:00,22000.00,cancelada,transferencia,Diana Delgado Suárez,Afeitado clasico navaja,Chelo Cuts
1278,532,15,31,2023-02-01 14:00:00,14000.00,atendida,daviplata,Felipe Espinoza Zapata,Tinte completo,Cristian Fade
1279,811,7,12,2023-04-20 14:00:00,13000.00,atendida,nequi,Melissa Cruz Romero,Arreglo de barba,Duvan Fresh
1280,1662,24,19,2023-08-04 14:00:00,50000.00,atendida,transferencia,Steven Sánchez Correa,Corte + barba + cejas,Fercho Barber
1281,593,17,7,2023-06-13 17:00:00,20000.00,cancelada,nequi,Yeison Díaz Díaz,Barba + hidratacion,Pipe El Crack
1282,807,22,29,2024-06-16 09:00:00,15000.00,cancelada,efectivo,Steven Rodríguez Reyes,Hidratacion capilar,El Calvo Cuts
1283,1314,30,4,2023-10-13 12:00:00,40000.00,atendida,daviplata,Nathaly Gutiérrez Cárdenas,Corte + lavado + barba,Mateo Barber
1284,1466,18,8,2024-10-05 17:00:00,22000.00,cancelada,efectivo,Cristian Cárdenas Rojas,Afeitado clasico navaja,Tato Fade
1285,868,23,8,2024-10-28 09:00:00,30000.00,atendida,nequi,Marcela Ríos Vega,Keratina,Tato Fade
1286,960,30,2,2023-04-20 10:00:00,40000.00,atendida,daviplata,Alejandro Ruiz Montoya,Corte + lavado + barba,Maicol Style
1287,1814,17,4,2024-04-06 18:00:00,20000.00,atendida,transferencia,Fernando Ramos Salazar,Barba + hidratacion,Mateo Barber
1288,1499,1,30,2023-02-04 16:00:00,12000.00,cancelada,nequi,Maria Romero Ramos,Corte de cabello Basico,Pipe Navajas
1289,1884,1,18,2023-08-11 10:00:00,12000.00,atendida,transferencia,Samuel Delgado Ruiz,Corte de cabello Basico,Nico Estilo
1290,1181,18,24,2023-09-06 11:00:00,22000.00,cancelada,nequi,Paola Gutiérrez Vargas,Afeitado clasico navaja,El Negro Barber
1291,438,12,25,2023-09-04 10:00:00,12000.00,cancelada,efectivo,Ferney Rodríguez González,Corte moderno,Lucho Precision
1292,439,30,11,2023-08-09 15:00:00,40000.00,atendida,daviplata,Monica Ríos Rodríguez,Corte + lavado + barba,El Mono Barber
1293,891,23,9,2024-01-06 09:00:00,30000.00,atendida,transferencia,Wilmar Reyes Ramírez,Keratina,Brayan Scissors
1294,461,30,31,2023-02-14 16:00:00,40000.00,cancelada,efectivo,Xiomara Pérez Montoya,Corte + lavado + barba,Cristian Fade
1295,1138,15,6,2024-03-04 14:00:00,14000.00,atendida,efectivo,Jhon Espinoza Ruiz,Tinte completo,Chelo Cuts
1296,691,9,4,2024-09-02 15:00:00,10000.00,atendida,daviplata,Ana Romero Medina,Corte degradado,Mateo Barber
1297,1211,9,20,2024-09-22 12:00:00,10000.00,atendida,efectivo,Laura Reyes Peña,Corte degradado,El Paisa Cuts
1298,993,17,25,2024-11-26 10:00:00,20000.00,cancelada,efectivo,Santiago Torres Jiménez,Barba + hidratacion,Lucho Precision
1299,2021,9,24,2024-07-14 12:00:00,10000.00,cancelada,efectivo,Valentina Ruiz Ospina,Corte degradado,El Negro Barber
1300,570,5,12,2024-07-01 18:00:00,15000.00,atendida,nequi,Samuel Ospina Rojas,Corte de cabello Basico,Duvan Fresh
1301,461,3,5,2023-12-09 17:00:00,8000.00,atendida,daviplata,Xiomara Pérez Montoya,Arreglo de barba,El Vikingo
1302,1649,15,24,2024-06-15 09:00:00,14000.00,atendida,daviplata,Brayan Morales García,Tinte completo,El Negro Barber
1303,145,7,30,2024-05-02 10:00:00,13000.00,cancelada,efectivo,Juan Romero Moreno,Arreglo de barba,Pipe Navajas
1304,594,28,27,2023-10-11 16:00:00,55000.00,atendida,daviplata,Johana Mendoza Bedoya,Pack novio completo,Tomas Clipper
1305,1205,6,27,2024-02-04 15:00:00,14000.00,cancelada,transferencia,Ferney Sánchez Arias,Corte de cabello Basico + barba,Tomas Clipper
1306,637,14,20,2023-07-05 08:00:00,15000.00,cancelada,daviplata,Luis Díaz Parra,Corte + tinte,El Paisa Cuts
1307,1189,29,14,2023-03-24 18:00:00,50000.00,atendida,tarjeta,Laura Ramírez Cruz,Coloracion fantasia,El Tigre Cuts
1308,1861,8,17,2024-11-14 14:00:00,16000.00,atendida,efectivo,Fernando Rojas Parra,Corte + lavado,Kevin El Maestro
1309,1024,20,6,2024-08-27 14:00:00,22000.00,cancelada,nequi,Leidy Silva García,Depilacion de cejas,Chelo Cuts
1310,1785,22,18,2024-06-06 09:00:00,15000.00,cancelada,transferencia,Raúl Cárdenas Cruz,Hidratacion capilar,Nico Estilo
1311,1940,13,27,2023-04-27 18:00:00,18000.00,atendida,tarjeta,Oscar Reyes Martínez,Corte infantil,Tomas Clipper
1312,1809,6,9,2023-06-28 11:00:00,14000.00,cancelada,efectivo,Camila Martínez Rodríguez,Corte de cabello Basico + barba,Brayan Scissors
1313,251,11,11,2024-10-14 16:00:00,25000.00,atendida,nequi,Ricardo Henao Flores,Corte clasico,El Mono Barber
1314,486,26,17,2023-07-24 08:00:00,50000.00,atendida,transferencia,Monica Arias Gutiérrez,Masaje capilar,Kevin El Maestro
1315,87,29,21,2023-06-25 17:00:00,50000.00,cancelada,nequi,Carlos García Ocampo,Coloracion fantasia,Wilmar Style
1316,805,26,22,2023-09-03 10:00:00,50000.00,cancelada,nequi,Monica Rodríguez Peña,Masaje capilar,Diego Fadero
1317,834,21,27,2024-05-15 10:00:00,25000.00,atendida,nequi,Mateo García Torres,Limpieza facial,Tomas Clipper
1318,461,18,30,2024-10-02 09:00:00,22000.00,atendida,nequi,Xiomara Pérez Montoya,Afeitado clasico navaja,Pipe Navajas
1319,1603,25,18,2023-09-18 14:00:00,80000.00,atendida,nequi,Duvan Rodríguez Ríos,Corte + hidratacion,Nico Estilo
1320,882,2,3,2024-03-09 11:00:00,15000.00,atendida,efectivo,Gabriela Reyes Medina,Corte de cabello Basico + barba,Juancho El Indio
1321,702,20,9,2023-12-10 14:00:00,22000.00,cancelada,daviplata,Melissa Cruz Correa,Depilacion de cejas,Brayan Scissors
1322,1702,24,4,2024-07-08 14:00:00,50000.00,atendida,tarjeta,Ana Pérez Medina,Corte + barba + cejas,Mateo Barber
1323,1058,21,31,2023-03-17 17:00:00,25000.00,atendida,efectivo,Paola Cárdenas Medina,Limpieza facial,Cristian Fade
1324,1423,20,19,2024-10-24 08:00:00,22000.00,atendida,nequi,Adriana Herrera Rodríguez,Depilacion de cejas,Fercho Barber
1325,288,8,31,2024-02-02 10:00:00,16000.00,cancelada,nequi,Sofia Gómez Castro,Corte + lavado,Cristian Fade
1326,240,17,14,2024-12-22 08:00:00,20000.00,atendida,transferencia,Cristian Moreno Cruz,Barba + hidratacion,El Tigre Cuts
1327,1441,17,4,2023-06-20 16:00:00,20000.00,atendida,tarjeta,Sergio Martínez Ramos,Barba + hidratacion,Mateo Barber
1328,548,3,6,2023-02-04 16:00:00,8000.00,cancelada,tarjeta,Johana Muñoz Ramírez,Arreglo de barba,Chelo Cuts
1329,1784,29,19,2023-10-12 10:00:00,50000.00,atendida,daviplata,Paula Ospina Salazar,Coloracion fantasia,Fercho Barber
1330,910,13,17,2023-11-26 09:00:00,18000.00,atendida,tarjeta,Johana Díaz Flores,Corte infantil,Kevin El Maestro
1331,1978,6,19,2023-09-17 16:00:00,14000.00,atendida,transferencia,Isabella Medina Guerrero,Corte de cabello Basico + barba,Fercho Barber
1332,399,30,23,2023-04-19 15:00:00,40000.00,atendida,efectivo,Sergio Torres Flores,Corte + lavado + barba,Santi Premium
1333,1839,29,6,2023-07-19 17:00:00,50000.00,atendida,daviplata,Leidy Henao Ospina,Coloracion fantasia,Chelo Cuts
1334,132,9,12,2024-10-19 10:00:00,10000.00,atendida,tarjeta,Camila Herrera Parra,Corte degradado,Duvan Fresh
1335,638,26,9,2023-03-11 12:00:00,50000.00,cancelada,nequi,Jorge Pérez Ríos,Masaje capilar,Brayan Scissors
1336,1155,19,26,2024-03-16 15:00:00,60000.00,atendida,tarjeta,Wilmar Flores Ospina,Cejas + barba,Andres El Pro
1337,1991,9,10,2023-01-03 18:00:00,10000.00,atendida,nequi,Dayana Flores Ospina,Corte degradado,Yeferson King
1338,2002,1,30,2023-03-05 16:00:00,12000.00,atendida,transferencia,Isabella Ríos Guerrero,Corte de cabello Basico,Pipe Navajas
1339,455,19,21,2023-10-01 17:00:00,60000.00,atendida,efectivo,Rodrigo Arias Martínez,Cejas + barba,Wilmar Style
1340,85,5,16,2024-11-22 14:00:00,15000.00,atendida,daviplata,Melissa Suárez Ramírez,Corte de cabello Basico,Sebastián Blade
1341,545,26,5,2024-04-03 14:00:00,50000.00,atendida,nequi,Natalia Martínez Rojas,Masaje capilar,El Vikingo
1342,1518,1,15,2023-04-11 16:00:00,12000.00,atendida,transferencia,Xiomara Romero Romero,Corte de cabello Basico,Jhon Navajas
1343,1435,11,31,2023-07-12 15:00:00,25000.00,atendida,daviplata,Nicolás Ríos Cárdenas,Corte clasico,Cristian Fade
1344,1795,27,22,2024-11-13 09:00:00,22000.00,atendida,transferencia,Fernando Martínez Martínez,Tratamiento anticaida,Diego Fadero
1345,189,10,25,2023-12-08 14:00:00,35000.00,cancelada,nequi,Ferney Bedoya Correa,Corte navaja,Lucho Precision
1346,1579,2,16,2024-11-25 12:00:00,15000.00,atendida,nequi,Diana Castro Díaz,Corte de cabello Basico + barba,Sebastián Blade
1347,1836,25,24,2023-07-10 09:00:00,80000.00,atendida,efectivo,Nicolás Suárez Arias,Corte + hidratacion,El Negro Barber
1348,391,21,2,2023-03-28 15:00:00,25000.00,cancelada,tarjeta,Nathaly Ortiz Parra,Limpieza facial,Maicol Style
1349,286,30,15,2023-05-17 18:00:00,40000.00,atendida,transferencia,Monica Parra Salazar,Corte + lavado + barba,Jhon Navajas
1350,863,13,3,2023-03-23 10:00:00,18000.00,atendida,daviplata,Yesid Peña Bedoya,Corte infantil,Juancho El Indio
1351,1321,22,3,2024-06-29 12:00:00,15000.00,atendida,tarjeta,Melissa Henao Londoño,Hidratacion capilar,Juancho El Indio
1352,1827,4,19,2024-10-23 15:00:00,18000.00,atendida,nequi,Brayan Peña Rodríguez,Corte + lavado,Fercho Barber
1353,1915,5,14,2023-02-11 08:00:00,15000.00,cancelada,efectivo,Paula Moreno Arias,Corte de cabello Basico,El Tigre Cuts
1354,1367,30,2,2023-12-03 17:00:00,40000.00,atendida,transferencia,Dayana Cruz Sánchez,Corte + lavado + barba,Maicol Style
1355,1521,29,16,2024-02-08 15:00:00,50000.00,atendida,efectivo,Paula Bedoya Moreno,Coloracion fantasia,Sebastián Blade
1356,295,27,28,2023-01-13 17:00:00,22000.00,atendida,daviplata,Sebastián Jiménez Suárez,Tratamiento anticaida,Yeison Barber
1357,476,29,13,2024-11-11 14:00:00,50000.00,atendida,tarjeta,Mariana Ortiz Mendoza,Coloracion fantasia,Camilo Pro
1358,1281,6,4,2024-04-28 10:00:00,14000.00,atendida,nequi,Leidy Díaz Zapata,Corte de cabello Basico + barba,Mateo Barber
1359,627,22,19,2024-11-12 12:00:00,15000.00,cancelada,transferencia,Carlos Rivera Morales,Hidratacion capilar,Fercho Barber
1360,681,22,15,2024-03-14 08:00:00,15000.00,atendida,nequi,Camila Flores Morales,Hidratacion capilar,Jhon Navajas
1361,1544,3,24,2023-12-01 17:00:00,8000.00,atendida,efectivo,Fabian Ortiz Silva,Arreglo de barba,El Negro Barber
1362,1285,3,4,2024-09-26 12:00:00,8000.00,atendida,daviplata,Leidy Romero Castro,Arreglo de barba,Mateo Barber
1363,1012,28,11,2023-07-22 08:00:00,55000.00,atendida,daviplata,Laura Díaz Suárez,Pack novio completo,El Mono Barber
1364,646,5,15,2023-05-11 18:00:00,15000.00,atendida,daviplata,Johana Rodríguez Correa,Corte de cabello Basico,Jhon Navajas
1365,643,2,12,2024-04-17 15:00:00,15000.00,cancelada,efectivo,Gabriela García Rivera,Corte de cabello Basico + barba,Duvan Fresh
1366,269,25,8,2024-04-26 18:00:00,80000.00,atendida,transferencia,Yulieth Ospina López,Corte + hidratacion,Tato Fade
1367,844,14,25,2024-02-29 18:00:00,15000.00,atendida,daviplata,Yesid Torres Arias,Corte + tinte,Lucho Precision
1368,1067,20,31,2024-10-29 11:00:00,22000.00,atendida,transferencia,Sebastián Gómez Suárez,Depilacion de cejas,Cristian Fade
1369,908,13,12,2023-05-09 17:00:00,18000.00,atendida,efectivo,Sergio Ruiz Correa,Corte infantil,Duvan Fresh
1370,750,24,24,2024-01-12 12:00:00,50000.00,atendida,tarjeta,Santiago Montoya Romero,Corte + barba + cejas,El Negro Barber
